sender,sender_type,sender_id,timestamp,duration,ended_on,image,response,time_commit,time_end,time_render,time_run,time_show,time_switch
ID45,html.Screen,12,2026-06-03T07:11:54.848Z,12755.403999999864,response,images/edad_x_1.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",812444.7,812444.3999999999,799688.996,799685,799688.996,812451
ID45,html.Screen,13,2026-06-03T07:12:07.184Z,12329.59999999986,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",824781,824780.5999999999,812434.72,812444.8999999999,812451,824796.7
ID45,html.Screen,14,2026-06-03T07:12:25.272Z,18071.899999999907,response,images/riesgos_x_2.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""3""}",842869,842868.5999999999,824780.548,824781.3,824796.7,842874
ID45,html.Screen,15,2026-06-03T07:13:24.320Z,59042.39999999991,response,images/claude_2.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""5"",""interest"":""2""}",901916.5999999999,901916.3999999999,842857.808,842869.2,842874,901920.5
ID45,html.Screen,16,2026-06-03T07:13:32.929Z,8604.800000000047,response,images/derechos_x_2.png,"{""credibility"":""2"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",910525.7,910525.3,901904.138,901916.7,901920.5,910534.3
ID45,html.Screen,17,2026-06-03T07:13:47.146Z,14207.399999999907,response,images/edad_x_4.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",924742.0999999999,924741.7,910517.876,910525.8999999999,910534.3,924746.464
ID45,html.Screen,18,2026-06-03T07:14:00.593Z,13443.235999999917,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""4"",""interest"":""3""}",938190,938189.7,924746.464,924742.3999999999,924746.464,938191.866
ID45,html.Screen,19,2026-06-03T07:14:12.690Z,12093.934000000008,response,images/gemini_2.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""2""}",950286.0999999999,950285.8,938191.866,938190.2,938191.866,950287.736
ID45,html.Screen,20,2026-06-03T07:14:23.594Z,10902.263999999966,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",961190.3,961190,950287.736,950286.3999999999,950287.736,
ID46,html.Screen,0,2026-05-29T07:57:35.608Z,389823.20399999997,response,images/edad_x_3.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""4"",""interest"":""3""}",390185.29999999993,390184.1,360896,346.5,360896,390194.9
ID46,html.Screen,1,2026-05-29T07:58:28.911Z,53293.49999999988,response,images/chatgpt_2.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""4""}",443488.8999999999,443488.3999999999,390178886,390186.8999999999,390194.9,443493974
ID46,html.Screen,2,2026-05-29T07:58:58.887Z,29970.026000000013,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""3"",""interest"":""2""}",473464.59999999986,473464,443493974,443489.3999999999,443493974,473467.02
ID46,html.Screen,3,2026-05-29T07:59:15.120Z,16230.579999999842,response,images/claude_1.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",489698,489697.59999999986,473467.02,473464.8999999999,473467.02,489711.1
ID46,html.Screen,4,2026-05-29T07:59:33.271Z,18137.099999999977,response,images/gemini_3.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""4""}",507848.69999999995,507848.19999999995,489694726,489698.30000000005,489711.1,507854.9
ID46,html.Screen,5,2026-05-29T08:00:00.999Z,27721.499999999884,response,images/riesgos_x_5.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",535576.8999999999,535576.3999999999,507838592,507849.30000000005,507854.9,535579132
ID46,html.Screen,6,2026-05-29T08:00:22.856Z,21853.56799999997,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",557433.0999999999,557432.7,535579132,535577.3,535579132,557438418
ID46,html.Screen,7,2026-05-29T08:00:45.016Z,22154.3820000001,response,images/edad_x_5.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",579593.5,579592.8,557438418,557433.3999999999,557438418,579597646
ID46,html.Screen,8,2026-05-29T08:01:06.472Z,21451.35400000005,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",601049.5,601049,579597646,579593.8999999999,579597646,601056.5
ID46,html.Screen,9,2026-05-29T08:01:21.601Z,15121.09999999986,response,images/claude_3.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""4""}",616178.3,616177.5999999999,601040256,601050,601056.5,616184.7
ID46,html.Screen,10,2026-05-29T08:01:38.576Z,16968.600000000093,response,images/chatgpt_1.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",633153.7,633153.3,616168396,616178.7,616184.7,633162.3
ID46,html.Screen,11,2026-05-29T08:02:12.832Z,34247.299999999814,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""5"",""interest"":""4""}",667410,667409.5999999999,633145928,633153.8999999999,633162.3,667417.2
ID46,html.Screen,12,2026-05-29T08:02:40.729Z,27888.800000000047,response,images/edad_x_1.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",695306.3,695306,667401022,667410.3,667417.2,695308.57
ID46,html.Screen,13,2026-05-29T08:03:00.465Z,19733.730000000098,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",715042.5999999999,715042.3,695308.57,695306.8,695308.57,715051.1
ID46,html.Screen,14,2026-05-29T08:03:20.170Z,19695.70000000007,response,images/riesgos_x_2.png,"{""credibility"":""2"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",734747.0999999999,734746.8,715034792,715043,715051.1,734761.1
ID46,html.Screen,15,2026-05-29T08:03:36.729Z,16545.400000000023,response,images/claude_2.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",751306.8999999999,751306.5,734744758,734747.3,734761.1,751322.1
ID46,html.Screen,16,2026-05-29T08:03:48.970Z,12224.79999999993,response,images/derechos_x_2.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",763547.0999999999,763546.8999999999,751305676,751307.0999999999,751322.1,763551974
ID46,html.Screen,17,2026-05-29T08:04:11.282Z,22306.92599999986,response,images/edad_x_4.png,"{""credibility"":""2"",""quality"":""1"",""correctness"":""1"",""interest"":""2""}",785859.2,785858.8999999999,763551974,763547.3999999999,763551974,785860634
ID46,html.Screen,18,2026-05-29T08:04:38.034Z,26750.86600000004,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",812612,812611.5,785860634,785859.5,785860634,812617.9
ID46,html.Screen,19,2026-05-29T08:04:53.370Z,15329.599999999977,response,images/gemini_2.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",827947.8999999999,827947.5,812601624,812612.3,812617.9,827962.7
ID46,html.Screen,20,2026-05-29T08:05:34.331Z,40945.5,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",868908.5,868908.2,827946364,827948.0999999999,827962.7,
ID47,html.Screen,0,2026-05-28T07:14:19.317Z,168456.836,response,images/edad_x_3.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""2""}",168789.59999999986,168788.5,331.664,335,331.664,168791.266
ID47,html.Screen,1,2026-05-28T07:14:58.172Z,38853.234,response,images/chatgpt_2.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",207645,207644.5,168791.266,168791.30000000005,168791.266,207661
ID47,html.Screen,2,2026-05-28T07:15:38.932Z,40743.80000000005,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""5"",""interest"":""4""}",248405.19999999995,248404.80000000005,207644.728,207645.59999999986,207661,248413.9
ID47,html.Screen,3,2026-05-28T07:16:14.205Z,35263.29999999996,response,images/claude_1.png,"{""credibility"":""2"",""quality"":""1"",""correctness"":""3"",""interest"":""3""}",283677.69999999995,283677.19999999995,248397.586,248405.69999999995,248413.9,283685.2
ID47,html.Screen,4,2026-05-28T07:16:49.133Z,34920.199999999895,response,images/gemini_3.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""2"",""interest"":""1""}",318606,318605.3999999999,283668.828,283678,283685.2,318607.082
ID47,html.Screen,5,2026-05-28T07:18:15.510Z,86375.21800000005,response,images/riesgos_x_5.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""4"",""interest"":""3""}",404982.80000000005,404982.30000000005,318607.082,318606.3999999999,318607.082,404994
ID47,html.Screen,6,2026-05-28T07:19:20.806Z,65284.89999999991,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""2"",""interest"":""3""}",470279.30000000005,470278.8999999999,404977.506,404983.09999999986,404994,470288.4
ID47,html.Screen,7,2026-05-28T07:20:24.023Z,63206.90000000002,response,images/edad_x_5.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",533496,533495.3,470272.036,470279.69999999995,470288.4,533500.594
ID47,html.Screen,8,2026-05-28T07:22:08.200Z,104171.80599999987,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""3"",""interest"":""4""}",637673,637672.3999999999,533500.594,533496.5,533500.594,637681.4
ID47,html.Screen,9,2026-05-28T07:22:26.936Z,18727.199999999837,response,images/claude_3.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",656409.0999999999,656408.5999999999,637665.074,637673.3999999999,637681.4,656425.1
ID47,html.Screen,10,2026-05-28T07:23:03.448Z,36495.70000000007,response,images/chatgpt_1.png,"{""credibility"":""2"",""quality"":""1"",""correctness"":""1"",""interest"":""2""}",692921.3,692920.8,656408.524,656409.5,656425.1,692929.3
ID47,html.Screen,11,2026-05-28T07:23:43.312Z,39855.799999999814,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""4"",""interest"":""5""}",732785.5999999999,732785.0999999999,692912.754,692921.5999999999,692929.3,732799.1
ID47,html.Screen,12,2026-05-28T07:25:04.513Z,81186.70000000007,response,images/edad_x_1.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""5""}",813986.3,813985.8,732782.678,732786,732799.1,813988.906
ID47,html.Screen,13,2026-05-28T07:26:20.882Z,76365.99400000018,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""5""}",890355.3,890354.9000000001,813988.906,813986.5999999999,813988.906,890362.2
ID47,html.Screen,14,2026-05-28T07:26:44.259Z,23369,response,images/riesgos_x_2.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",913731.5999999999,913731.2,890345.806,890355.7,890362.2,913737.6
ID47,html.Screen,15,2026-05-28T07:27:10.419Z,26153.999999999884,response,images/claude_2.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",939891.9999999998,939891.5999999999,913721.17,913731.9000000001,913737.6,939895.662
ID47,html.Screen,16,2026-05-28T07:28:09.748Z,59324.837999999756,response,images/derechos_x_2.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""1"",""interest"":""4""}",999220.8,999220.4999999998,939895.662,939892.3,939895.662,999225.256
ID47,html.Screen,17,2026-05-28T07:28:21.844Z,12091.243999999715,response,images/edad_x_4.png,"{""credibility"":""1"",""quality"":""3"",""correctness"":""4"",""interest"":""4""}",1011316.8,1011316.4999999998,999225.256,999221.2,999225.256,1011321.482
ID47,html.Screen,18,2026-05-28T07:28:52.188Z,30339.6179999999,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""4"",""interest"":""4""}",1041661.4000000001,1041661.0999999999,1011321.482,1011316.9999999998,1011321.482,1041677.4
ID47,html.Screen,19,2026-05-28T07:29:00.396Z,8191.699999999837,response,images/gemini_2.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""3""}",1049869.4000000001,1049869.0999999999,1041661.036,1041661.7,1041677.4,1049874.902
ID47,html.Screen,20,2026-05-28T07:29:28.101Z,27698.498000000138,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""4"",""interest"":""4""}",1077573.8,1077573.4000000001,1049874.902,1049869.7,1049874.902,
ID48,html.Screen,0,2026-05-29T07:55:27.275Z,276619.00000000006,response,images/edad_x_3.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""4"",""interest"":""3""}",276906.7,276905.60000000003,269.83,260.20000000001164,286.6,276909.786
ID48,html.Screen,1,2026-05-29T07:56:52.866Z,85587.41399999999,response,images/chatgpt_2.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""2"",""interest"":""1""}",362497.7,362497.2,276909.786,276908.10000000003,276909.786,362513.4
ID48,html.Screen,2,2026-05-29T07:58:22.890Z,90007.60000000003,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""3"",""interest"":""3""}",452521.50000000006,452521.00000000006,362497.032,362498.2,362513.4,452532.7
ID48,html.Screen,3,2026-05-29T07:59:30.050Z,67148.30000000005,response,images/claude_1.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""3"",""interest"":""1""}",519681.60000000003,519681.00000000006,452516.634,452521.8,452532.7,519693.2
ID48,html.Screen,4,2026-05-29T08:00:43.507Z,73444.40000000008,response,images/gemini_3.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""3""}",593138,593137.6000000001,519677.244,519682.10000000003,519693.2,593151.5
ID48,html.Screen,5,2026-05-29T08:01:52.715Z,69194.19999999995,response,images/riesgos_x_5.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""1"",""interest"":""2""}",662346.3,662345.7,593135.292,593138.3999999999,593151.5,662361.4
ID48,html.Screen,6,2026-05-29T08:02:24.555Z,31824.699999999837,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""3"",""quality"":""1"",""correctness"":""2"",""interest"":""2""}",694186.5,694186.0999999999,662345.294,662346.5999999999,662361.4,694200.6
ID48,html.Screen,7,2026-05-29T08:03:03.028Z,38457.99999999988,response,images/edad_x_5.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""4"",""interest"":""3""}",732659.2,732658.5999999999,694184.23,694187,694200.6,732670.8
ID48,html.Screen,8,2026-05-29T08:04:03.195Z,60155.19999999995,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""3"",""interest"":""4""}",792826.5,792826,732654.458,732659.7,732670.8,792833.6
ID48,html.Screen,9,2026-05-29T08:05:00.220Z,57016.90000000002,response,images/claude_3.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""2"",""interest"":""3""}",849851.2,849850.5,792817.028,792826.8999999999,792833.6,849864.3
ID48,html.Screen,10,2026-05-29T08:05:41.596Z,41362.299999999814,response,images/chatgpt_1.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",891227,891226.5999999999,849848.046,849851.5999999999,849864.3,891233.5
ID48,html.Screen,11,2026-05-29T08:06:23.932Z,42329.19999999995,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""3""}",933563.0999999999,933562.7,891217.342,891227.3999999999,891233.5,933569.1
ID48,html.Screen,12,2026-05-29T08:06:49.139Z,25201.20000000007,response,images/edad_x_1.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",958770.7,958770.3,933553.15,933563.3999999999,933569.1,958777.2
ID48,html.Screen,13,2026-05-29T08:07:19.748Z,30601.699999999953,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""2"",""interest"":""4""}",989379.3,989378.8999999999,958760.986,958770.8999999999,958777.2,989383.886
ID48,html.Screen,14,2026-05-29T08:07:51.708Z,31954.713999999803,response,images/riesgos_x_2.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",1021339,1021338.5999999999,989383.886,989379.5999999999,989383.886,1021355.9
ID48,html.Screen,15,2026-05-29T08:08:14.492Z,22766.699999999837,response,images/claude_2.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""3"",""interest"":""1""}",1044122.8999999999,1044122.5999999999,1021339.746,1021339.3999999999,1021355.9,1044131.5
ID48,html.Screen,16,2026-05-29T08:08:50.684Z,36183.69999999995,response,images/derechos_x_2.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",1080315.4,1080315.2,1044115.078,1044123.0999999999,1044131.5,1080319.56
ID48,html.Screen,17,2026-05-29T08:09:03.500Z,12811.339999999851,response,images/edad_x_4.png,"{""credibility"":""2"",""quality"":""1"",""correctness"":""1"",""interest"":""2""}",1093131.3,1093130.9,1080319.56,1080315.8,1080319.56,1093132.01
ID48,html.Screen,18,2026-05-29T08:09:30.548Z,27047.389999999898,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""2""}",1120179.7,1120179.4,1093132.01,1093131.5,1093132.01,1120205.6
ID48,html.Screen,19,2026-05-29T08:09:49.268Z,18693.299999999814,response,images/gemini_2.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""2"",""interest"":""3""}",1138899.2,1138898.9,1120189.328,1120180.5,1120205.6,1138916
ID48,html.Screen,20,2026-05-29T08:10:08.532Z,19247.399999999907,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""4"",""interest"":""2""}",1158163.7,1158163.4,1138899.896,1138899.4,1138916,
ID49,html.Screen,0,2026-05-28T07:48:02.360Z,201835.36999999982,response,images/edad_x_3.png,"{""credibility"":""1"",""quality"":""4"",""correctness"":""4"",""interest"":""3""}",202346.7000000002,202345.2999999998,509.93,499.5,509.93,202357.9
ID49,html.Screen,1,2026-05-28T07:48:55.318Z,52946.39999999982,response,images/chatgpt_2.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",255304.8999999999,255304.2999999998,202341.894,202348.6000000001,202357.9,255307.192
ID49,html.Screen,2,2026-05-28T07:49:43.998Z,48677.2079999999,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",303984.8999999999,303984.3999999999,255307.192,255305.5,255307.192,303990
ID49,html.Screen,3,2026-05-28T07:50:20.478Z,36474.5,response,images/claude_1.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""5""}",340465,340464.5,303974.14,303985.2999999998,303990,340477.6
ID49,html.Screen,4,2026-05-28T07:51:02.174Z,41682.79999999993,response,images/gemini_3.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""3"",""interest"":""2""}",382161,382160.3999999999,340461.444,340465.3999999999,340477.6,382163.998
ID49,html.Screen,5,2026-05-28T07:51:49.031Z,46852.60200000007,response,images/riesgos_x_5.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",429017.1000000001,429016.6000000001,382163.998,382161.3999999999,382163.998,429030.9
ID49,html.Screen,6,2026-05-28T07:52:56.655Z,67609.70000000007,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""4"",""interest"":""3""}",496641.2000000002,496640.6000000001,429014.642,429017.3999999999,429030.9,496641.582
ID49,html.Screen,7,2026-05-28T07:53:22.599Z,25943.0180000001,response,images/edad_x_5.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""3"",""interest"":""3""}",522585.2999999998,522584.6000000001,496641.582,496641.5,496641.582,522599.1
ID49,html.Screen,8,2026-05-28T07:53:45.039Z,22425.60000000021,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""3""}",545025.3999999999,545024.7000000002,522582.754,522585.7000000002,522599.1,545041.4
ID49,html.Screen,9,2026-05-28T07:54:14.447Z,29391.39999999979,response,images/claude_3.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",574433.3999999999,574432.7999999998,545025.096,545025.8999999999,545041.4,574448
ID49,html.Screen,10,2026-05-28T07:54:35.679Z,21216.799999999814,response,images/chatgpt_1.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",595665.2000000002,595664.7999999998,574432.082,574433.7999999998,574448,595674.2
ID49,html.Screen,11,2026-05-28T07:55:00.391Z,24702.500000000233,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""3""}",620377.2000000002,620376.7000000002,595657.654,595665.6000000001,595674.2,620382.854
ID49,html.Screen,12,2026-05-28T07:55:36.127Z,35729.846000000136,response,images/edad_x_1.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""4"",""interest"":""3""}",656113.1000000001,656112.7000000002,620382.854,620377.6000000001,620382.854,656120.3
ID49,html.Screen,13,2026-05-28T07:55:54.492Z,18357.59999999986,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""3""}",674478.2999999998,674477.8999999999,656104.286,656113.2999999998,656120.3,674480.884
ID49,html.Screen,14,2026-05-28T07:56:17.015Z,22519.816000000224,response,images/riesgos_x_2.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",697001.1000000001,697000.7000000002,674480.884,674478.6000000001,674480.884,697006.668
ID49,html.Screen,15,2026-05-28T07:56:51.695Z,34674.23199999996,response,images/claude_2.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""2"",""interest"":""3""}",731681.2000000002,731680.8999999999,697006.668,697001.3999999999,697006.668,731694.5
ID49,html.Screen,16,2026-05-28T07:57:04.447Z,12738.299999999814,response,images/derechos_x_2.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",744433.1000000001,744432.7999999998,731678.288,731681.5,731694.5,744440.2
ID49,html.Screen,17,2026-05-28T07:57:20.711Z,16256.59999999986,response,images/edad_x_4.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""2""}",760697.2000000002,760696.7999999998,744423.954,744433.3999999999,744440.2,760701.728
ID49,html.Screen,18,2026-05-28T07:57:37.519Z,16803.07199999981,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""3""}",777505.2000000002,777504.7999999998,760701.728,760697.6000000001,760701.728,777512.3
ID49,html.Screen,19,2026-05-28T07:57:50.743Z,13216.59999999986,response,images/gemini_2.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",790729.2999999998,790728.8999999999,777495.936,777505.3999999999,777512.3,790741.1
ID49,html.Screen,20,2026-05-28T07:58:03.919Z,13163.699999999837,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""2""}",803905.1000000001,803904.7999999998,790724.796,790729.6000000001,790741.1,
ID50,html.Screen,0,2026-06-03T07:00:38.233Z,129651.20000000004,response,images/edad_x_3.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",129991.70000000001,129990.60000000003,339.364,333.29999999998836,339.4,129995.3
ID50,html.Screen,1,2026-06-03T07:01:44.728Z,66490.59999999996,response,images/chatgpt_2.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",196486.49999999994,196485.89999999997,129995.294,129993.39999999997,129995.3,196489.3
ID50,html.Screen,2,2026-06-03T07:02:21.936Z,37204.80000000005,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",233694.49999999994,233694.10000000003,196478.464,196487.10000000003,196489.3,233710
ID50,html.Screen,3,2026-06-03T07:03:08.936Z,46984.29999999999,response,images/claude_1.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",280694.8,280694.3,233693.718,233694.7,233710,280710.7
